Date,Ports,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1/3/2018,35,13.8,13.2,7.2,7.2,9,0,0,0,0,0,0.6,0,0.4,5.2,0,3.2,4,0,2,10.4,7.6,5,1.2,0
1/4/2018,35,0,0,0,0,0,0,0,0,0.6,0,0,0,2.8,0,0,6.4,1.6,0,4.8,8.2,0.8,4.4,8,5.2
1/5/2018,35,6.4,6,1.2,0,0,0.6,0,0,0,0,0,0,3.6,0.4,1.2,5.6,5.8,4.4,6.4,3.2,0,0,0,0
1/6/2018,35,3.2,6.4,3.6,0.6,0,0,0,0,0,0,0,0,4.4,1,0,0,0,0,0,0,0,0,0,0
1/7/2018,35,11,12.4,8,6.4,7.6,4.8,3.6,0,0,0,1.8,2.4,3.2,0,0,0,0,4,6,8,4.8,6.6,8,4.4
1/8/2018,35,11.2,10.8,1.2,0,0,0,0,0,0.6,6,7.6,4.8,9.6,8.4,0.4,0,0,0,0.4,10.2,9.2,8.8,1.6,0
1/9/2018,35,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,6.4,7.8,4.8,2.8,0.4,4.8,6,6,0.4
1/10/2018,35,0,0,0,0.6,0,0,0,0,0,0,0,0,1.6,3.4,0,0,8,4,1.2,0,0,0,0,0
1/11/2018,35,6.6,6,4,0,0,0,0,0,0,0,0.6,0,0.8,3.2,0,0,3.2,4.4,6.4,2,0,3,9,6.8
1/12/2018,35,13.2,13.6,8,7.2,9,5.4,7.2,4.2,0,0.6,0,0,3.6,0,0,0,0,0,0,0.6,0,0.4,7.6,4.8
1/13/2018,35,10,12.4,11.2,6.4,7.6,2,0.6,0,0,0,0.4,1.6,2.4,6.8,0,0,6.4,5,8.4,7.6,6.8,12.4,15.2,9.2
1/14/2018,35,16.8,18.4,14,10.8,2.6,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0
1/15/2018,35,4.8,6.6,1.2,0,0,0,0,0,0,0,0,0,0.6,5.6,0,0,0,0.4,6.4,7.6,4.8,6.4,9,9.6
1/16/2018,35,6,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,5.2,9.2,12,4.4,0.6,0,0,0
1/17/2018,35,0,0,0,0,0,0,0,0.6,0,0,0,0,1.2,2.4,0,0,0,0.6,0,2.4,4.8,6,5.2,0
1/18/2018,35,4.4,6,2.8,0,0.6,0,0,0,0,0,0,0,3.2,1.2,0,0.6,0,0,2.8,16.6,8.6,7.6,9.6,5.4
1/19/2018,35,13.2,13.2,7,0,0,0.6,0,0,0,0,0,0,6,8.8,4.8,6,8.2,8,12.4,10.8,2.4,0,0,0
1/20/2018,35,4,6,3.2,0.6,0,0,0,0,0,0,0,0,0.8,3.8,0,0,0,0,0,0,4,6.4,7.6,4.8
1/21/2018,35,11.4,12.4,9.2,6.4,7.6,4.4,6.4,2.8,0,0,0,0.6,0,0,0,0,0,0,4,8,4.8,7,8,4.4
1/22/2018,35,5.2,6.4,3.6,0,0,0,0,0,0.6,0,0,0,0,3.2,2.4,0.4,12.8,9.2,8.4,11,2.8,1.6,0,0
1/23/2018,35,0,0,0,0,0,0.6,0,0,0,0,0,0,0.4,7.6,0.8,0,5,4.8,10.8,17.6,5.2,6.8,8.4,1.2
1/24/2018,35,0,0,0,0.6,0,0,0,2,0.4,0,0,0,3.6,1.4,0,0,0,3.6,12.4,11.2,7.2,0.8,0,0
1/25/2018,35,7,6,3.6,0,0,0,0,0,0,0,0,0.6,2.4,0.4,0,9.6,17.2,12,14,14.4,5.6,6,8.6,4.4
1/26/2018,35,10.8,11.6,6.4,6,6.8,0,0,0,0.6,2,7.6,2.4,3.6,13.2,4.8,0.8,0,0,1.2,1.8,3.2,9.2,8.8,1.2
1/27/2018,35,4,6.4,2,0,0,0,0.6,0,0,0,1.2,3.6,5.2,4,0,0,4.2,5.2,5.6,0,0,0,0,0
1/28/2018,35,5.6,6,0.8,0.6,0,0,0,0,2.4,6.4,4.4,0,4,6.2,0,2,4,1.6,7.6,6.4,0,0,0,0.4
1/29/2018,35,6.6,6.4,0.4,0,0,0,0,0,0,3.2,6,0.6,3.2,1.6,0,0,0,0,2,30.8,21.6,29.8,25.2,11.6
1/30/2018,35,20.4,20.8,9,6,0.6,0,0,0,0,0,0,0,8.4,3.2,3.6,12.2,12.4,2.8,7.6,17.2,5.6,6.4,7.6,4.8
1/31/2018,35,10.4,12.4,11.8,4.8,0,0,0,0,0,0,0,1.2,3.4,4.8,4.8,0.4,0,0,1.2,4,4,6.4,8.4,6.2
2/1/2018,35,12.8,12.4,9.2,4,0.4,0,0,0,0,5.6,5.8,0,2.4,5.6,0,0,0,0,10,16,3.2,0.6,0,0
2/2/2018,35,6,6,0.4,0,0,0,0,0.6,0,3.2,6,0,3.2,6.8,0,0,0,0.4,6.2,11.6,7.6,19.2,16.4,10
2/3/2018,35,16.8,19.2,13.2,7.6,0.6,0,0,0,0,0,0,0,5.6,8.8,4.8,1,4,1.6,4.4,7.6,8,12.4,10.4,4.8
2/4/2018,35,6.4,8.4,10.6,8,4,0,0,0,0,0,0,0,3.6,7.8,1.2,0,0,2.4,2,0,3.6,12.8,15.2,3.8
2/5/2018,35,5.2,6,1.6,0,0,0,0,0,0,0,0.6,0,2.8,3.2,4.4,0.8,0,0,9.2,16,7.2,1,0,0
2/6/2018,35,5.6,6,4,0,0,0,0,0.6,0,0,0,0,8.4,7.2,0,0,0,4.8,10.2,14.4,3.2,1.2,0,0
2/7/2018,35,10.8,8.8,3.2,0,0,0.6,0,0,0,0,4,0,3.6,0.8,0,0,1.8,4.4,7.6,11.6,4.4,7.2,0.4,0
2/8/2018,35,6.4,6,3.8,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,5.2,12,8.4,14,12,6.2
2/9/2018,35,2.4,0,3.2,0.8,0,0,0,0,0,0,0.6,0,2.8,3.6,0,0,4.4,6.8,8,0.4,2.8,9.8,18.8,5.6
2/10/2018,35,11.2,12,10.8,5.2,0,0,0,0.6,0,4,4.4,0,4.4,2.4,0,0,6.4,3.6,1.8,0,4.4,9.2,10.4,0.4
2/11/2018,35,0,0,0,0,0,0.6,0,0,0,8,10.4,0.4,0,0.8,0,0,0.6,0,1.2,14.4,11.6,5.6,0.4,0
2/12/2018,35,2,6,5,0,7.6,4.4,2,0.4,0,0,0,0,4,6.2,2.4,6.8,10,6.4,8,7.6,2.8,0,0,0
2/13/2018,35,6.6,6,1.2,0,0,0,0,0,0,2.4,0.6,3.2,4.4,2.4,2.4,3.2,0,0,7.2,21.2,14.8,7.8,0,0
2/14/2018,35,2,4.8,0,0,0,0,0,0.6,0,6.2,4.4,1.2,1.2,7.6,3.6,3.2,1.2,8.8,13,16,9.8,18.4,30.4,16.4
2/15/2018,35,13.2,6.4,6,0.8,0,0,0.6,0,4.4,6.4,7.6,4.8,8.8,7.6,2.4,0,0,0,0,4.8,2.4,6.4,7.2,0
2/16/2018,35,10.4,13.2,7,1.2,0,0,0,0.6,0,0,0,0.4,2,5.2,1.2,0,4.4,0.6,0,7.2,2.8,3.2,8,4.8
2/17/2018,35,10,12,5.2,0,0.6,0,0,0,0.4,8,6,0.8,6.4,3.2,0,0.6,0,0,4,6,4,6,1.6,0
2/18/2018,35,6.4,6.6,6.4,6.4,1.6,0,0,0,0,0,3.2,1.6,0.6,0,0,0,0,0.6,6.6,16,4.4,7.2,12.6,5.6
2/19/2018,35,12,12,7.6,6.4,7.6,2.4,0,0,0.6,0,0,1.2,10.8,12.4,5.2,6.4,3.2,0,1.6,3.8,1.6,3.6,8.4,5.4
2/20/2018,35,12,13.6,8.8,7.2,9,5.4,7.2,10.4,4,1.8,6,0,2.4,4,0,0,0,0,4.4,12.6,2.4,0.4,2.4,2.4
2/21/2018,35,1.2,0.8,6.4,6,2.8,0,0.6,0.4,0,0,0,0,1.6,0.8,0,0,2.4,5.4,6.8,8.4,5.2,3.6,0.8,0
2/22/2018,35,0,6,4.4,0,0.6,0,0,0,0,0,0,0,2.4,6.8,1,2.8,4.8,0,5.2,22.8,13,11.2,17,11.4
2/23/2018,35,8.4,7.8,7.2,6,0,0,0,0,0,0,0,0,0.8,4.6,0,0.4,4.4,2.8,0.4,7.2,8.4,15.6,6.8,0.6
2/24/2018,35,0.6,6.6,6.6,2.4,0,0,0,0,0,0,0.6,0,6,9.6,6.8,3.2,4.8,5.6,12,18,6.8,6.6,8,4.8
2/25/2018,35,10,12.4,11.2,0.4,0,0,0,0,0.6,0,0,0,0,3.2,2.4,0.8,1.6,2.4,6.6,8.8,7.2,3.6,0,0
2/26/2018,35,6,6,4.8,0.4,0,0.6,0,0,0,0,0,0,1.6,2.8,0,3.6,7.8,0.4,3.2,5.2,6,3.2,2,2.4
2/27/2018,35,3.6,6.4,1.4,0,0,0,0,1.2,2.4,2.8,1.2,0,2.8,2.6,1.6,3.2,4.8,4.8,9.4,16.6,7.8,10.4,17,11.4
2/28/2018,35,14.8,22.8,14,6,8,4.4,6.4,1.2,0,2.8,7.6,0,0.6,0,3.2,2.4,0,0,4,12.8,4.8,9.2,11.6,1
3/1/2018,35,0,0,0,0,0,0,0,0.4,1.6,0,0.6,0,0,1.6,1.6,1.2,9.6,5.2,12.8,22.4,12.2,17.6,16.8,10.8
3/2/2018,35,8.8,3.2,0,0,0,0,0,1.8,0,0,4.8,0.4,2.4,4,4.8,6.4,2.4,5.8,10,13.2,6.8,10.4,5.2,0.8
3/3/2018,35,4.4,5.6,0,0,0.6,0,0,0,0,0,0.4,2.4,4.4,3.6,0,0.6,0,0,2.8,6.8,2.8,5.6,8,4.4
3/4/2018,35,12.4,19,18.4,12.4,11.6,2.4,0,0,4,12.2,22.2,10.2,10.8,9.6,4.8,9.4,10.4,2.4,1.6,0,0,0,0,0
3/5/2018,35,2,7,0.4,0,0,0,0,0,0,0,0,0.6,3.6,9.2,5.2,6.4,4.4,0,10.8,16.4,8.4,3.2,0.6,0
3/6/2018,35,0.8,6.4,4,0,0,0,0,0,0,1.8,7.2,8.4,6.4,1.6,0,0,0,1.6,5.2,13.4,5.2,7.2,7.6,4.8
3/7/2018,35,4.8,10.4,10,6.8,8.4,4.8,7.4,4.4,0,4.8,7.6,4.8,6.4,14,2.4,0,0.6,3.2,15.2,36.2,18.2,17.6,12.6,6
3/8/2018,35,7.2,7.2,7.2,0,0.6,0,0,0,0,0,0,1.2,9.2,8,1.2,5.4,0,0,1.2,17.6,13.6,18.4,14,3.6
3/9/2018,35,1.2,0,0.6,0,0,0,0,0.8,4.8,6.4,7.6,4.8,8.2,2.8,0,4,15.6,9.6,12,9.2,3.2,7.2,4,1.4
3/10/2018,35,1.2,6.4,3.2,0,0,0,0,0,0,0.6,1.2,1.2,2,0.4,0,0,0,0,0,8,7.8,8.4,8,0.8
3/11/2018,35,1.6,6.4,6,1.2,0,0,0,0.6,0,0,0,0,0,0,2,3.2,6,7.8,11.6,11.2,5.4,13,12.2,6.8
3/12/2018,35,12.4,10.2,4,0,0,0,0,0,0,0,0,1.2,9.4,1.6,0.8,0,1.2,6,10,11.2,2.4,0.4,1,4.4
3/13/2018,35,10.8,4,0,0,0,0,0,0,0,0.6,2.8,6.8,8.8,3.6,5.6,4.4,1.6,2.8,8.8,19.8,8,6,8,4.4
3/14/2018,35,12.4,11.2,6.4,5.6,0,0,0.6,0,0,0,0,0,4.8,10.8,2,0,0,2.6,12,17.2,8,9.2,5.6,5.2
3/15/2018,35,6,4,0,1.8,0,0,0,4.4,4.8,6.4,5.2,3.6,2,0,0.6,0,0,0.8,8.8,14,10.4,10.8,8.8,4.8
3/16/2018,35,5.2,0.6,0,0,0,0,0,8.4,5.2,6.4,7.6,5.4,6,3.6,2.4,7.2,9.8,8.2,8,9.4,17,11.6,16.4,22.2
3/17/2018,35,27.2,18,12.8,12.8,6,0,0,0,0,0,0.6,4,6.4,0,2,3.6,1.2,0,0,1.2,5,9.2,16.4,11.6
3/18/2018,35,18.8,13.2,10.4,6.4,4.4,0,0,0.6,0,0,0,0,0,1.6,4.8,5.6,2.4,0.6,0,2,4.8,6,9.6,8
3/19/2018,35,5.6,0,0,0,0.6,0,0,3.6,0,0,0,2.4,3.6,7.6,4.8,6.2,1.2,4.8,9.6,10.4,12.4,14,9.6,2.8
3/20/2018,35,6,3.4,0,0,0,0,0,5.2,4.4,2,0.4,2.4,2.2,0,0,0,8,4.4,16.4,16.8,4,0.4,1.4,2.8
3/21/2018,35,8.4,3.6,0,0,0,0,0,0,1.6,0.6,0,0,0,6,6.4,12.4,13.2,4.8,11.6,28.6,15.2,14.4,14.8,3.6
3/22/2018,35,0,0,0,0,0,0,1.8,0,0,0,0,3.2,1.6,2.4,0,0,4.4,1.4,4,18,8.8,2.8,4,1.6
3/23/2018,35,0,0,0,0.6,0,0,0,5.6,4.8,9.2,4.8,6.8,6.8,3.2,4.6,3.2,6,4.8,6.8,10.4,11.2,6.6,0.8,0
3/24/2018,35,5.4,9.2,7,0.6,0,0,0,7.4,4.4,6.4,7.6,4.8,7.6,0.8,1.6,4.8,11.6,6.4,17.8,17.6,6.8,6.4,11.2,7.6
3/25/2018,35,12.4,6.8,6,6.4,8.2,4.8,0.8,0,5.2,4.8,9.2,4.8,7.6,14.4,12.4,15,8.4,9.2,5.2,0,2.4,6.4,8,9.2
3/26/2018,35,11.2,6.4,4.2,0,1.2,1.6,0,0,0,0,0,3.6,12.2,8,0.8,1.6,8.4,4.8,6.8,8,1.6,1.6,3.2,5.4
3/27/2018,35,6,4.8,0.4,0,0,0,0.4,0,0,0.6,0,1.6,2,0,0.4,6,0.4,4.4,12.4,8.8,5.4,6.8,8,8.8
3/28/2018,35,6.4,0,0,0,0,0,0,0.6,0,0,0,0.4,0,0,0,0,3.4,10.6,16.8,29,15.6,12,14.2,7
3/29/2018,35,6.6,0.4,0,0,0,0,0,0,0,0,0.6,3.2,1.2,4.4,4.8,8.4,8.4,4.8,8.4,7.2,3,4.4,10.4,4.8
3/30/2018,35,2.8,0,0,0,0,0,0,0.6,0,0,0,5.2,3.2,0,0,0,4.4,0.4,0.6,0.4,4.8,6.8,4,4.4
3/31/2018,35,6.4,0.4,0,0,0.6,0,0,0,0,0,0,0.8,3.6,0,0,1,2,2.4,1.6,0,0,1.6,3.2,3.6
4/1/2018,35,6,3.8,0,0,1.2,4.8,6,3.6,0,0,0,1.6,2.6,0,0,0,2.8,2.4,0.8,0.8,0,0.4,1.4,4.4
4/2/2018,35,6,4.8,0,0,0,0,0,0,0,0.6,0,1.2,2.4,0,0,0,6,10.4,19.2,19.4,9.6,6.8,8.4,9.2
4/3/2018,35,12.4,8.8,0,0,0,0,0.6,0,0.4,2,0,0,0,3.6,2.4,0,0,1.8,9.6,17.2,3.6,2.4,8,5.2
4/4/2018,35,6.4,6.8,5.2,1.4,0,0,0,0,0,0,0,0,0,11.2,6.2,5.2,0,1.6,10,10.4,13.2,14,7.6,0
4/5/2018,35,0,0.6,0,2,8.4,4.8,1.6,0,0,0,0,3.8,0.4,2.4,5.2,6.8,1.2,0,0.4,6.8,16.8,21.2,23,13.6
4/6/2018,35,15.2,9.2,6.4,6,7.6,1.2,0,0,0.6,0,0,1.2,3.6,0,0,2,6.4,0,0,0.6,0,0,8.8,12
4/7/2018,35,14.4,11.6,7.2,6.4,8.4,2.4,1,0,0,0,0.8,4.8,4.4,0,0,0,0.6,1.2,3.6,4,10,16,13.6,9.2
4/8/2018,35,12.4,9.2,6,7,7.6,4.4,0,0,0,0,0,0,0,0.6,1.6,6.4,16.8,7.6,6,7.6,10,12.8,18.8,14.8
4/9/2018,35,15,2.8,0,0,0,0,0,0,4.8,1.2,0.6,1.6,1.2,0,0,0,0,3.6,13.2,10.8,4.8,10,17.2,14
4/10/2018,35,17.6,9,6.4,2.4,0,0,0,0,0,0,0,2.8,3.4,0,0,0,4.8,5.6,10.4,5.2,0,0,5.8,7.2
4/11/2018,35,4,0,0,0,0,0,0.4,4,2.4,3.8,6,3.2,3.2,0,0,0,2.4,10.4,21.6,29.6,16.2,17.8,17.4,13.8
4/12/2018,35,20,10.4,1.8,0.6,0,0,0,0,0,0,0,2.8,3.6,0.6,0,0,3.4,13.8,21.2,19.4,5.8,7.2,9.6,8.6
4/13/2018,35,6.6,2.4,0.6,0,0,0,0,2.8,1.6,0,0,2.4,7.6,2.6,2.8,3.2,1.2,1.2,1.2,2.8,4.8,4.8,0.8,5
4/14/2018,35,3.6,0,0,0,0,0,0,0.4,2.4,1.6,1.4,11.2,12,8.8,4.8,6,8,4.4,6.4,10,7.2,6.6,13.2,12.4
4/15/2018,35,15.6,8.4,1.6,0,0,0,0,0.6,0,0.4,7.2,0,0,0,0,0,3.2,2.4,3,5.2,0,0,0,4.4
4/16/2018,35,6,5.6,0.8,0,0.6,0,0,0,0,0,0,2.4,0.4,4,0.4,0.6,0.8,6.8,10,4.4,4.4,6.8,6.4,7.2
4/17/2018,35,7.6,3.2,4.2,3.2,3.6,0,0,0,0,0,0,1.6,2.4,5,3.6,6.8,9.6,10.8,22.8,28.4,18.4,6.4,0,0.6
4/18/2018,35,0,0,0,0,0,0,0,0,0,0,0.6,2.8,6,0,0,3.2,7.2,7.8,28,39.8,22.8,24.4,20.4,10.6
4/19/2018,35,14,9.8,6.4,0,0,0,0,0.6,0,0,0,2,3.6,0,4.4,5.2,0,2.4,13,16.8,4,0,4.8,9.2
4/20/2018,35,10.8,1.2,0,0,0.6,0,0,3.6,8.4,11.6,16.4,12,8,14,4.8,7,8.8,10,11.6,7.6,3.6,6,1.6,4.8
4/21/2018,35,6,4.4,1,0,0,0,0,0,1.6,5.6,1.6,5.2,1.6,2.6,7.6,10.8,14.4,12.8,15.2,13.2,4.4,6.4,7.6,9
4/22/2018,35,12.4,6.4,0,0,0,0,0,0,0.8,2.8,2.2,0,0,4,9.2,8.4,3.2,0,2.4,0,1,8.4,11.4,10
4/23/2018,35,13.6,12.8,7.6,3,0,0,0.6,0,0,0,0,2,6.4,6.4,4.4,6.4,7.8,2,8,13,7.4,7.8,11,9.6
4/24/2018,35,4.8,0,0,0.6,0,0,0,0,0,0,0,2.4,3.2,3.8,0,2,4,0.4,8.8,4.4,0.4,0,1.2,4.4
4/25/2018,35,7,4,0,0,0,0,0,0,0,0,5.6,3.8,0.8,0,2.4,3.2,4.8,1.6,5.2,12.2,15,16,17.4,10.6
4/26/2018,35,7.6,3.6,0,0.6,0,0,0,0,0,0,2,6.4,5.6,4.2,0,0,0,6.8,8,12,7.2,5.6,4,6
4/27/2018,35,9.4,0,0,0,0,0,0,0,0,0,0.6,0.8,6,1.2,0,2.8,3.2,4.8,13.2,11,5.4,7.2,13,7.2
4/28/2018,35,10.4,12.4,6.8,6,4.4,1.2,0.4,0,0.8,3.4,0,3.6,7.2,3.2,0,3.6,12.8,4.4,6.4,10,9,11.2,11,12.4
4/29/2018,35,17.2,10,0.8,0,0,0,0.4,0,0,0.6,1.6,4.8,12,15.2,6,8.4,1.6,0,0,4,3,2.4,4,4.4
4/30/2018,35,6,0.4,0,0,0,0,0.6,0,0,0,0,2.4,3.2,0,0.8,2.8,4,6.6,15.6,11.6,0.8,0,0.4,4.8
5/1/2018,35,6,3.2,0,0,0.6,0,0,0,0,0,0,0,0.8,6.4,3.4,1.2,9.2,10.4,23.6,18.4,8,5.6,7.6,5.4
5/2/2018,35,1.6,0,0,4,7.6,4.8,2,0,0,0,3,4.4,6.4,4.8,4.8,6,8,5.6,16,31.2,15.6,14,2.4,0
5/3/2018,35,0,0,0,0,0,0,3.8,0.4,0,0,0,0,2.4,0,2.4,12.8,11.4,2.4,8.8,14.8,9.2,10.4,3.2,2.8
5/4/2018,35,6,3.2,3.6,3,0,0,0,5.2,4.8,6,4.4,2.4,2.8,0.4,0.6,0,1.2,1.6,2.8,4,5.2,18,22.8,12.4
5/5/2018,35,18.4,11.8,5.6,0,0,0,0,0,0,0,0,2.6,11.2,6.4,0,2.4,4.4,3.6,4.4,0.4,4.4,6.4,12.2,11.2
5/6/2018,35,12.4,10,6,2.8,0,0,0,0,0,1.4,6.4,0,1.2,4,2,2,4,2,10,8.2,4.8,1.6,0,4
5/7/2018,35,6.4,5.6,0.8,0,0,0,0.6,0,0,0,0,2,0.8,0,0,3.2,0.6,0,2.8,7.6,5.8,10.6,9,9.4
5/8/2018,35,10.4,7.2,7.8,0.6,0,0,0,0,1.2,5.6,0,2.8,2.6,4.4,4,0,0.4,1.6,10.4,15.6,8.8,12,8.2,0
5/9/2018,35,0,0,0,0,0,0,0,0,0,0.6,0,0,2.4,0,1.6,2,0,5.2,10,18.8,7.8,2,0,0
5/10/2018,35,0,0,0,0,0,0,0.6,0,0,2.8,12.8,10.8,10,6.8,4.4,1.2,0.4,3.4,3.2,2,2,5.6,7.6,4.8
5/11/2018,35,6,4,0,0,0.6,0,0,0,0,5.2,1.2,2,0,5.4,4.8,12,19.6,7.6,6.4,10.8,5.6,3.6,1.8,4.8
5/12/2018,35,6,4,0.4,0,0,0,0,0,0.6,0,0,0,0,0,2.4,0.8,0,1.6,6.4,9.8,7.2,8.4,10,13.6
5/13/2018,35,18.8,11.6,6.4,6,0.8,0,0.6,0,0,0,4.8,0.8,0,0,2.4,3.6,5,2,0,1.6,8,10,7.6,4.4
5/14/2018,35,6.4,2.4,0,0.6,0,0,5.2,1.6,0,0,0,1.2,2.4,2.2,2,0,1.2,10.4,11.6,2.8,0,7.2,16,10
5/15/2018,35,10.6,4.4,2.8,3.2,1.2,0,0,1.2,1.6,0,0,0.6,0.8,6.8,0,2.8,0.8,9.4,18,23.8,12.8,4.8,3.6,2.8
5/16/2018,35,9.4,9.2,2.4,0.4,0,0,0,0,0,4.8,0.6,0,0,1.6,4.4,4.4,0.4,3.6,15.6,16.4,6.4,12.2,14,7.2
5/17/2018,35,8.4,6,6.4,4.8,0,0,0,0,4.2,2.8,0.4,2,4.4,4,4.4,1.6,0,2,4,6.6,1.2,0,8.4,8.8
5/18/2018,35,9.2,3.6,0,0,0,0.6,0,0,0,0.4,2,0.8,3.2,1.2,4.8,1.2,6.6,7.6,12,16,12.8,10,13.2,10.4
5/19/2018,35,12.4,8.8,6.6,6.4,7.6,2,0,0,4,0,0,2,6.4,12.6,0.4,4,6.8,2.4,0.4,4.4,6.8,8.8,15.2,14.4
5/20/2018,35,19.8,16.8,13.6,12.8,10,0,0,0,3.6,6,3.8,2.8,1.6,8.8,1.2,3.2,0,5.2,4.4,10.4,3.6,1.4,2.4,4.4
5/21/2018,35,6,4.4,0.4,0,0,0,3.6,1,0,0,0,1.6,1.6,0.8,0,0,0,5.6,15,24,8.4,6.8,8.4,5.2
5/22/2018,35,6,0.4,0,0,0,0.6,0,0,0,0,0,3.2,7.2,5.2,3.6,2,0.6,4.8,8.8,24,16.8,10.8,1.8,0.2
5/23/2018,35,0.2,0,0,0,0,0,0,0,0,0.2,0.4,0,3.616,11.548,1.416,3.14,3.924,3.344,6.98,12.596,7.752,12.692,10.116,0
5/24/2018,35,0,0,0,0,0,0,0.4,0,0.2,0,0.624,7.052,3.744,0.836,4.592,2.836,0.2,0.712,3.492,7.7,7.244,6.892,1.224,4.592
5/25/2018,35,6.052,4.164,0.2,0.2,0.2,0.2,0,6.848,4.612,1.736,2.036,0,0,5.236,9.044,10.056,7.952,9.152,7.296,13.492,8.272,13.604,12.124,0
5/26/2018,35,0,0.2,0.2,0,0,0,0,0,0.2,0,6.376,7.012,9.976,19.488,5.376,0.456,0.4,2.596,3.46,12.328,8.74,10.148,11.792,9.208
5/27/2018,35,11.768,6.232,0.32,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,8.32,7.636,10.18,15.324,5.06,14.12,23.924,10.804
5/28/2018,35,19.284,11.964,6.364,0,0,0,0.2,0,1.332,6.168,2.196,4.592,3.42,0.2,3.136,1.88,4.368,4.748,6.044,3.936,0,0.2,2.836,6.392
5/29/2018,35,7.364,2.4,2.6,0.2,0,0.2,5.572,0,0,0,0,0.2,2.684,0,0,5,9.2,9.212,16.504,25.344,18.652,10.524,3.572,0.2
5/30/2018,35,0.2,0,0,0,0,0.008,0,0,0,0.2,0.4,0,0,0,3.38,4.536,7.98,6.756,14.04,19.636,7.452,6.276,0,0
5/31/2018,35,0,0,0,0,0,0,0.4,0.012,3.616,0.384,2.444,0.384,0,1.78,1.528,0,3.028,7.644,5.808,9.02,5.08,6.812,10.956,12.24
6/1/2018,35,14.173,9.006,1.033,0.045,0.045,0.03,0.049,0.03,0.015,3.714,3.482,2.359,2.281,0.03,0.03,0.517,11.621,5.462,5.169,16.488,10.902,13.897,20.492,15.274
6/2/2018,35,19.201,15.362,10.017,4.081,0.341,0.03,0.045,0.045,0.015,0.045,0.03,6.878,19.661,15.589,5.062,6.765,1.173,1.05,4.005,12.224,3.338,9.497,16.945,14.37
6/3/2018,35,19.081,13.934,10.225,1.818,0.06,0.015,0.03,0.03,0.015,5.638,7.618,0.251,0.03,5.369,3.623,1.218,0.045,4.974,12.105,11.985,5.934,6.166,8.329,4.878
6/4/2018,35,6.105,1.554,0.045,0.045,0.045,0.038,0.045,0.045,0.03,0.03,0.045,2.27,2.709,0.045,0.03,0.03,10.04,10.434,20.281,28.216,2.774,0.045,1.973,4.646
6/5/2018,35,6.141,2.557,0.045,0.045,0.06,0.045,0.015,0.015,0.03,0.03,0.045,0.03,0.03,0.045,0.015,0.045,0.045,1.417,8.637,13.397,8.686,7.806,1.78,0.03
6/6/2018,35,0.03,0.045,0.03,0.03,0.045,0.03,0.03,0.045,0.015,0.03,0.354,6.067,1.374,7.702,3.899,0.03,4.121,9.37,17.569,5.461,1.85,6.741,0.793,0.03
6/7/2018,35,0.03,0.045,0.03,0.045,0.045,0.015,0.03,0.045,1.155,0.201,0.045,2.198,1.134,0.045,0.906,12.318,13.152,3.862,3.925,12.477,12.046,21.968,21.538,14.693
6/8/2018,35,17.384,2.641,0.03,0.045,0.06,0.061,0.045,0.03,0.03,0.03,0.045,2.638,4.373,7.733,2.486,1.041,7.636,11.834,16.516,17.46,13.909,3.741,2.692,2.41
6/9/2018,35,6.13,4.178,0.045,0.045,0.045,0.015,0.03,0.045,0.015,0.03,1.273,2.103,3.034,0.045,0.03,0.69,4.145,1.493,5.381,4.569,5.202,10.52,9.796,8.93
6/10/2018,35,13.393,10.076,7.305,7.335,4.125,0.015,0.045,0.045,0.03,4.701,4.829,5.002,8.962,12.217,5.162,4.706,0.344,0.03,0.045,0.075,0.03,0.045,0.22,4.649
6/11/2018,35,6.089,1.636,0.045,0.045,0.06,0.045,0.03,1.188,1.993,0.045,7.064,6.778,7.285,2.485,0.134,0.03,0.03,0.03,6.25,21.577,6.734,16.433,18.104,13.253
6/12/2018,35,8.563,7.26,7.245,7.275,8.97,3.615,1.839,0.173,1.819,6.107,1.473,0.975,5.295,7.221,3.635,0.578,3.538,7.822,10.262,21.233,12.511,13.754,16.357,9.334
6/13/2018,35,5.082,0.79,0.03,0.03,0.045,0.03,0.042,0.03,0.03,3.374,3.141,2.794,0.154,0.03,0.015,3.51,3.106,0.03,4.566,15.105,15.885,23.339,22.965,10.437
6/14/2018,35,10.642,7.298,7.14,6,0.045,0.03,0.045,0.045,0.03,0.03,0.045,1.366,2.581,0.045,0.03,0.045,1.672,5.998,13.201,20.752,12.694,12.273,8.44,8.182
6/15/2018,35,12.341,8.925,6.21,6.221,0.553,0.03,0.03,0.045,0.03,0.03,0.045,5.375,11.142,8.957,0.382,2.074,8.081,7.245,8.729,13.057,10.15,21.352,25.216,11.973
6/16/2018,35,18.677,14.077,6.221,6.209,7.761,4.673,4.902,0.112,0.03,0.03,1.409,4.45,10.677,0.125,0.054,0.045,1.601,5.83,13.442,20.292,12.17,18.978,17.052,12.548
